sim,population,hospitals,mobilehomes,psubstations
2521,1280,0,0,0
2522,528,0,0,0
2523,0,0,0,0
2524,0,0,0,0
2525,4448,0,0,0
2526,5184,0,0,1
2527,3008,0,0,2
2528,640,0,0,0
2529,144,0,0,0
2530,21520,0,0,5
2531,19984,2,50,1
2532,2384,1,25,1
2533,0,0,0,0
2534,5760,0,100,6
2535,2176,0,0,0
2536,7792,0,0,1
2537,176,0,0,0
2538,800,0,0,0
2539,528,0,0,0
2540,928,0,0,0
2541,80,0,0,0
2542,31584,5,400,4
2543,64,0,0,0
2544,240,0,0,0
2545,1104,0,0,0
2546,400,0,0,0
2547,0,0,0,0
2548,18512,0,0,3
2549,32,0,0,0
2550,2016,0,0,0
2551,3824,0,100,1
2552,224,0,0,2
2553,4640,1,175,2
2554,0,0,0,0
2555,0,0,0,0
2556,480,0,0,0
2557,656,0,0,0
2558,5472,0,75,3
2559,464,0,0,0
2560,704,0,0,0
2561,2224,1,75,3
2562,7312,0,0,0
2563,400,0,0,0
2564,2208,0,0,2
2565,0,0,0,0
2566,1936,0,0,0
2567,976,0,0,1
2568,2384,0,0,1
2569,6128,0,50,0
2570,1824,0,0,0
2571,8736,0,0,2
2572,0,0,0,0
2573,5776,1,175,4
2574,12208,0,75,1
2575,848,0,0,2
2576,0,0,0,0
2577,1296,0,0,0
2578,432,0,0,0
2579,2512,1,25,0
2580,2304,0,0,0
2581,0,0,0,0
2582,1168,0,100,2
2583,29440,0,75,5
2584,672,0,0,0
2585,1552,0,0,3
2586,1216,0,0,1
2587,272,0,0,0
2588,160,0,0,0
2589,976,0,0,1
2590,240,0,0,0
2591,11040,0,75,5
2592,624,0,0,0
2593,4640,0,0,5
2594,4480,0,150,1
2595,26352,3,925,4
2596,0,0,0,0
2597,64,0,0,1
2598,208,0,0,1
2599,3776,0,0,0
2600,96,0,0,0
2601,32,0,0,0
2602,1168,0,0,0
2603,2496,0,0,0
2604,7312,1,275,4
2605,1456,0,0,0
2606,384,0,0,1
2607,816,0,0,0
2608,6880,1,50,4
2609,0,0,0,0
2610,3696,0,0,1
2611,0,0,0,0
2612,464,0,0,0
2613,0,0,0,0
2614,1536,0,0,0
2615,2464,0,50,4
2616,64,0,0,0
2617,256,0,0,0
2618,22304,0,150,1
2619,64,0,0,0
2620,4224,2,75,4
2621,15744,1,200,8
2622,208,0,0,0
2623,8832,0,25,2
2624,0,0,0,0
2625,0,0,0,0
2626,5104,0,0,1
2627,5760,0,225,4
2628,0,0,0,0
2629,2592,0,0,0
2630,9520,2,100,6
2631,464,0,0,1
2632,16384,3,125,6
2633,6208,0,0,1
2634,1552,0,0,0
2635,0,0,0,0
2636,17568,0,0,2
2637,32,0,0,0
2638,528,0,0,0
2639,1008,0,0,0
2640,3712,0,0,2
2641,19648,0,200,4
2642,416,0,0,0
2643,336,0,0,0
2644,8304,1,200,6
2645,5040,0,275,2
2646,576,0,0,0
2647,448,0,0,0
2648,128,0,0,0
2649,4016,0,0,0
2650,624,0,25,0
2651,1168,0,0,0
2652,0,0,0,0
2653,4288,0,75,1
2654,8272,0,25,0
2655,1456,0,0,0
2656,224,0,0,0
2657,0,0,0,0
2658,144,0,0,0
2659,48,0,0,0
2660,2592,0,0,0
2661,23536,0,225,3
2662,416,0,0,0
2663,0,0,0,0
2664,1408,0,0,0
2665,432,0,0,0
2666,4016,0,0,1
2667,272,0,0,0
2668,0,0,0,0
2669,11840,1,200,3
2670,2976,0,0,0
2671,1856,0,0,5
2672,272,0,0,0
2673,4112,0,0,0
2674,0,0,0,0
2675,17088,0,275,4
2676,2608,0,0,1
2677,1392,0,0,3
2678,17104,2,100,5
2679,448,0,0,0
2680,256,0,0,0
2681,1312,0,0,0
2682,4864,0,25,1
2683,0,0,0,0
2684,2784,0,0,1
2685,976,0,75,2
2686,3888,0,100,1
2687,224,0,0,0
2688,2192,0,0,0
2689,1728,0,0,0
2690,8688,0,125,8
2691,16,0,0,0
2692,576,0,50,1
2693,7120,0,0,2
2694,96,0,0,0
2695,592,0,0,0
2696,29936,0,0,1
2697,336,0,0,0
2698,19488,4,150,19
2699,432,0,0,0
2700,912,0,0,1
2701,0,0,0,0
2702,0,0,0,0
2703,4080,1,50,2
2704,512,0,0,0
2705,14160,0,0,0
2706,2160,0,25,0
2707,64,0,0,0
2708,9600,0,25,1
2709,1712,0,0,0
2710,4944,0,250,8
2711,0,0,0,0
2712,1472,0,0,0
2713,4528,0,25,0
2714,17760,0,175,11
2715,0,0,0,0
2716,224,0,0,0
2717,1184,0,0,0
2718,496,0,0,0
2719,48352,0,50,1
2720,1168,0,0,0
2721,0,0,0,0
2722,0,0,0,0
2723,0,0,0,0
2724,2512,1,0,2
2725,1680,0,25,0
2726,6272,0,75,1
2727,576,0,0,0
2728,0,0,0,0
2729,6960,0,275,5
2730,64,0,0,0
2731,1408,0,0,1
2732,16,0,0,0
2733,0,0,0,0
2734,480,0,0,0
2735,0,0,0,0
2736,320,0,0,2
2737,19584,1,175,5
2738,9968,0,0,1
2739,0,0,0,0
2740,1232,0,0,0
2741,2016,0,0,1
2742,672,0,0,0
2743,192,0,0,0
2744,1344,0,0,1
2745,2400,1,200,5
2746,288,0,0,0
2747,1168,0,25,2
2748,864,0,0,1
2749,3424,0,150,4
2750,656,0,0,1
2751,416,0,0,0
2752,1984,0,0,4
2753,592,0,0,1
2754,2032,0,0,2
2755,1616,0,0,3
2756,352,0,0,0
2757,6880,0,0,10
2758,1296,0,0,0
2759,0,0,0,0
2760,816,0,25,0
2761,848,0,0,0
2762,0,0,0,0
2763,7984,0,0,0
2764,960,0,0,0
2765,240,0,0,0
2766,5040,0,50,0
2767,1600,0,0,0
2768,1920,0,0,1
2769,18160,0,175,5
2770,0,0,0,0
2771,928,0,0,0
2772,320,0,0,0
2773,224,0,0,0
2774,16,0,0,0
2775,944,0,25,1
2776,1168,0,25,0
2777,0,0,0,0
2778,53648,8,125,7
2779,1120,0,0,1
2780,1360,0,0,2
2781,3744,0,0,0
2782,432,0,0,0
2783,1264,0,0,0
2784,4448,1,0,2
2785,576,0,0,0
2786,0,0,0,0
2787,1424,0,75,2
2788,1328,0,0,0
2789,0,0,0,0
2790,416,0,0,0
2791,5920,0,75,2
2792,21568,1,325,7
2793,608,0,0,1
2794,1648,0,0,1
2795,4864,0,25,3
2796,0,0,0,0
2797,0,0,0,0
2798,240,0,0,0
2799,0,0,0,0
2800,64,0,0,1
2801,0,0,0,0
2802,912,0,0,0
2803,5264,0,0,1
2804,1712,0,0,1
2805,3808,0,250,1
2806,496,0,0,0
2807,5664,0,100,3
2808,2432,0,225,4
2809,432,0,0,0
2810,3872,0,100,1
2811,400,0,0,0
2812,2512,0,0,2
2813,304,0,25,0
2814,3904,1,0,1
2815,9616,0,0,0
2816,624,0,0,4
2817,368,0,0,0
2818,592,0,0,0
2819,9664,1,250,7
2820,1024,0,0,0
2821,480,0,0,0
2822,8336,1,25,4
2823,1456,0,50,0
2824,992,0,100,2
2825,3872,1,150,3
2826,0,0,0,0
2827,5040,0,0,0
2828,1728,0,0,0
2829,3664,0,0,0
2830,144,0,0,0
2831,1216,0,0,0
2832,5920,0,125,0
2833,288,0,0,1
2834,0,0,0,0
2835,14560,0,0,2
2836,24480,0,100,5
2837,31760,0,175,6
2838,0,0,0,0
2839,0,0,0,0
2840,192,0,0,0
2841,2928,0,0,0
2842,256,0,0,0
2843,4064,0,325,0
2844,10416,0,0,2
2845,384,0,0,0
2846,2800,0,100,1
2847,3984,0,0,0
2848,0,0,0,0
2849,64,0,0,0
2850,0,0,0,0
2851,9296,0,0,0
2852,1888,0,0,4
2853,640,0,0,0
2854,2736,0,0,0
2855,544,0,0,0
2856,3856,0,25,0
2857,0,0,0,0
2858,14800,0,300,3
2859,1632,0,0,1
2860,0,0,0,0
2861,384,0,0,0
2862,16192,0,75,2
2863,192,0,0,0
2864,432,0,0,1
2865,560,0,0,1
2866,1296,0,0,1
2867,7952,0,125,7
2868,0,0,0,0
2869,15664,1,25,2
2870,1568,0,0,1
2871,64,0,0,0
2872,31040,3,275,16
2873,5520,0,0,4
2874,672,0,0,0
2875,112,0,0,0
2876,768,0,50,0
2877,48,0,0,0
2878,12096,0,25,1
2879,0,0,0,0
2880,6736,0,0,1
2881,3968,0,25,2
2882,0,0,0,0
2883,1120,0,0,2
2884,816,0,0,0
2885,880,0,0,0
2886,1712,0,0,0
2887,0,0,0,0
2888,0,0,0,1
2889,656,0,0,0
2890,128,0,0,0
2891,336,0,0,0
2892,0,0,0,0
2893,0,0,0,0
2894,0,0,0,0
2895,35168,2,75,6
2896,96,0,0,0
2897,4448,0,0,0
2898,6448,0,175,3
2899,1312,0,50,3
2900,42336,1,300,6
2901,0,0,0,0
2902,5200,0,100,0
2903,592,0,0,0
2904,19136,0,0,2
2905,2096,0,125,8
2906,0,0,0,0
2907,0,0,0,0
2908,1520,0,0,1
2909,1040,0,0,2
2910,2224,0,0,0
2911,128,0,0,0
2912,80,0,0,0
2913,0,0,0,0
2914,3984,2,25,6
2915,0,0,0,0
2916,176,0,0,0
2917,240,0,0,0
2918,4064,0,0,1
2919,64,0,0,0
2920,11792,0,0,0
2921,176,0,0,0
2922,31536,0,150,10
2923,592,0,0,0
2924,4704,0,0,0
2925,1200,0,0,0
2926,3344,0,75,1
2927,3936,0,125,3
2928,752,0,0,0
2929,1888,0,50,6
2930,656,0,0,0
2931,8576,0,0,2
2932,1280,0,0,0
2933,0,0,0,0
2934,1520,0,0,0
2935,8704,1,25,3
2936,14688,0,50,0
2937,400,0,75,4
2938,768,0,75,2
2939,10288,0,200,6
2940,1632,0,0,0
2941,368,0,0,0
2942,1584,1,25,1
2943,208,0,0,0
2944,0,0,0,0
2945,128,0,0,0
2946,384,0,25,2
2947,0,0,0,0
2948,368,0,0,0
2949,38720,1,25,10
2950,16,0,0,0
2951,688,0,50,0
2952,320,0,0,0
2953,0,0,0,0
2954,3952,0,0,0
2955,3344,0,75,2
2956,624,0,0,0
2957,1408,0,0,0
2958,0,0,0,0
2959,0,0,0,0
2960,576,0,0,1
2961,0,0,0,0
2962,32,0,0,0
2963,3968,0,0,0
2964,2864,0,75,2
2965,384,0,0,0
2966,320,0,0,0
2967,6224,0,25,0
2968,576,0,0,1
2969,1312,0,0,0
2970,3232,0,150,1
2971,1840,0,400,2
2972,16,0,0,0
2973,2704,1,0,3
2974,6800,0,125,2
2975,464,0,0,0
2976,2048,0,0,2
2977,1856,0,0,5
2978,48,0,0,0
2979,0,0,0,0
2980,6208,0,25,5
2981,17552,0,150,9
2982,3744,0,100,4
2983,0,0,0,0
2984,0,0,0,0
2985,11888,3,0,3
2986,1632,0,0,0
2987,400,0,0,0
2988,0,0,0,0
2989,224,0,0,0
2990,1760,1,0,2
2991,272,0,0,0
2992,0,0,0,0
2993,112,0,0,0
2994,5216,0,375,4
2995,1040,0,0,0
2996,1136,0,0,1
2997,1616,0,25,1
2998,4160,0,25,0
2999,7440,1,0,3
3000,624,0,0,1
3001,0,0,0,0
3002,13024,0,75,2
3003,1616,0,0,0
3004,32,0,0,0
3005,720,0,0,0
3006,176,0,0,0
3007,2208,0,0,0
3008,0,0,0,0
3009,16,0,0,0
3010,11760,0,50,2
3011,5584,1,25,1
3012,240,0,25,2
3013,336,0,0,0
3014,3024,0,0,0
3015,576,0,0,1
3016,2000,0,0,0
3017,5568,0,25,0
3018,0,0,0,0
3019,16,0,0,0
3020,1616,0,0,0
3021,1904,0,0,0
3022,256,0,0,0
3023,29888,0,75,0
3024,10048,0,125,6
3025,944,0,0,1
3026,688,0,0,0
3027,336,0,0,0
3028,4432,0,25,4
3029,656,0,0,2
3030,16,0,0,0
3031,192,0,0,0
3032,1040,0,0,0
3033,160,0,0,0
3034,1472,0,0,0
3035,31248,2,50,6
3036,1696,0,0,1
3037,2464,0,0,0
3038,2160,0,0,0
3039,4896,0,0,6
3040,80,0,0,0
3041,31600,3,250,19
3042,3424,0,0,0
3043,0,0,0,0
3044,1776,0,0,0
3045,1552,0,275,1
3046,0,0,0,0
3047,128,0,0,0
3048,0,0,0,0
3049,1248,0,0,0
3050,6368,1,150,1
3051,3360,0,50,3
3052,1968,0,0,1
3053,4288,1,25,4
3054,544,0,75,1
3055,304,0,0,4
3056,336,0,0,0
3057,1312,0,0,1
3058,0,0,0,0
3059,160,0,0,0
3060,192,0,0,0
3061,9040,0,25,1
3062,2336,0,0,1
3063,1328,0,175,1
3064,0,0,0,0
3065,0,0,0,0
3066,176,0,0,0
3067,21136,3,100,5
3068,5200,0,175,5
3069,1024,0,0,0
3070,8384,0,175,1
3071,1808,0,0,2
3072,5872,0,0,0
3073,5600,0,25,4
3074,0,0,0,0
3075,5824,0,25,2
3076,0,0,0,0
3077,16,0,0,0
3078,17232,0,0,1
3079,1504,0,0,0
3080,2368,2,25,4
3081,1856,0,0,5
3082,304,0,0,0
3083,0,0,0,0
3084,96,0,0,0
3085,1152,0,0,0
3086,1952,0,0,0
3087,0,0,0,0
3088,128,0,0,0
3089,112,0,0,0
3090,944,0,0,2
3091,1072,0,0,0
3092,1504,0,25,0
3093,0,0,0,0
3094,160,0,0,0
3095,304,0,0,0
3096,160,0,0,0
3097,1520,0,25,0
3098,656,0,0,1
3099,0,0,0,0
3100,3568,0,0,0
3101,3136,0,25,2
3102,11152,0,0,4
3103,1152,0,0,0
3104,5760,2,25,9
3105,400,0,0,0
3106,1360,0,0,0
3107,80,0,0,0
3108,7136,0,0,3
3109,112,0,0,1
3110,0,0,0,0
3111,432,0,0,0
3112,10496,0,75,5
3113,2400,0,0,0
3114,1632,1,0,2
3115,0,0,0,0
3116,80,0,0,0
3117,0,0,0,0
3118,288,0,0,1
3119,432,0,0,1
3120,1936,1,125,4
3121,0,0,0,0
3122,576,0,0,0
3123,1040,0,0,1
3124,7568,0,0,2
3125,3776,0,50,3
3126,768,0,0,1
3127,32,0,0,0
3128,1232,0,0,1
3129,2480,0,25,0
3130,7760,0,0,0
3131,864,0,25,1
3132,3232,0,225,1
3133,256,0,0,0
3134,1024,0,0,1
3135,64,0,0,0
3136,9392,0,100,1
3137,2128,0,0,1
3138,3232,0,0,0
3139,3568,0,25,4
3140,672,0,0,0
3141,880,0,0,0
3142,16224,0,275,1
3143,0,0,0,0
3144,4560,1,25,1
3145,3056,0,50,0
3146,0,0,0,0
3147,13536,0,75,1
3148,3728,0,0,0
3149,1712,0,125,1
3150,128,0,0,0
3151,544,0,0,0
3152,672,0,25,0
3153,3504,0,325,0
3154,2048,0,0,0
3155,16,0,0,0
3156,3168,0,25,2
3157,1408,0,0,2
3158,256,0,0,0
3159,96,0,0,0
3160,1984,0,25,1
3161,688,0,0,1
3162,2368,0,0,2
3163,3200,0,175,3
3164,0,0,0,0
3165,256,0,0,0
3166,23584,0,175,4
3167,14256,1,75,4
3168,752,0,25,0
3169,2656,0,0,0
3170,976,0,0,0
3171,10848,0,200,14
3172,5632,0,0,2
3173,0,0,0,0
3174,17440,0,75,1
3175,5120,0,50,4
3176,192,0,0,0
3177,0,0,0,0
3178,272,0,0,0
3179,912,0,50,0
3180,752,0,0,0
3181,64,0,0,0
3182,31184,8,275,3
3183,2112,0,0,1
3184,368,0,0,0
3185,176,0,0,0
3186,224,0,0,0
3187,80,0,0,0
3188,176,0,0,0
3189,5312,0,0,2
3190,1568,0,0,0
3191,5056,0,25,1
3192,2032,0,0,2
3193,0,0,0,0
3194,384,0,0,0
3195,960,0,0,1
3196,1344,0,0,2
3197,400,0,0,0
3198,752,0,0,1
3199,0,0,0,0
3200,480,0,0,0
3201,3424,0,0,0
3202,5392,0,50,3
3203,0,0,0,0
3204,1472,0,0,0
3205,3520,0,0,0
3206,448,0,0,1
3207,976,0,0,0
3208,144,0,0,0
3209,1696,0,25,0
3210,816,0,0,1
3211,0,0,0,0
3212,112,0,0,0
3213,1360,0,25,1
3214,1552,0,50,2
3215,0,0,0,0
3216,208,0,0,0
3217,1632,0,0,2
3218,672,0,0,0
3219,78864,4,50,8
3220,0,0,0,0
3221,1744,0,0,1
3222,448,0,0,0
3223,544,0,0,0
3224,1808,0,0,0
3225,5248,0,275,3
3226,32,0,0,0
3227,0,0,0,0
3228,6864,0,0,1
3229,11248,0,0,9
3230,720,0,0,0
3231,32,0,0,0
3232,4704,0,0,0
3233,288,0,0,0
3234,0,0,0,0
3235,400,0,0,0
3236,304,0,0,0
3237,6544,1,25,3
3238,4240,0,75,1
3239,160,0,0,0
3240,0,0,0,0
3241,1456,0,50,1
3242,208,0,0,0
3243,1088,0,0,1
3244,1840,0,50,1
3245,1632,1,0,1
3246,144,0,0,0
3247,6496,0,125,7
3248,0,0,0,1
3249,384,0,0,0
3250,80,0,0,0
3251,464,0,0,0
3252,16,0,0,0
3253,656,0,0,0
3254,272,0,0,1
3255,3456,0,50,0
3256,0,0,0,0
3257,0,0,0,0
3258,1776,0,150,2
3259,3120,0,75,3
3260,4016,0,25,0
3261,4640,0,0,0
3262,5056,1,150,3
3263,80,0,0,0
3264,6512,0,0,1
3265,224,0,0,0
3266,0,0,0,0
3267,6016,0,0,0
3268,0,0,0,0
3269,512,0,0,0
3270,39536,1,0,10
3271,0,0,0,0
3272,112,0,0,0
3273,0,0,0,0
3274,8576,0,0,2
3275,416,0,0,1
3276,15664,3,0,4
3277,176,0,0,0
3278,23984,0,75,2
3279,320,0,0,0
3280,6272,0,0,2
3281,240,1,0,1
3282,80,0,0,0
3283,9888,0,75,2
3284,32,0,0,0
3285,1152,0,0,1
3286,112,0,0,0
3287,9760,0,0,0
3288,4448,0,200,2
3289,1520,0,0,1
3290,16880,0,75,2
3291,192,0,0,0
3292,912,0,0,0
3293,3792,0,125,0
3294,3824,0,50,5
3295,352,0,0,0
3296,304,0,0,0
3297,0,0,0,0
3298,20432,3,275,7
3299,720,0,0,0
3300,1072,0,0,0
3301,0,0,0,0
3302,2208,0,0,1
3303,2256,0,0,1
3304,1248,0,0,0
3305,1952,0,0,4
3306,560,1,25,1
3307,23568,1,200,7
3308,1328,0,0,0
3309,0,0,0,0
3310,2672,0,125,2
3311,912,0,0,1
3312,1280,0,75,1
3313,176,0,0,0
3314,864,1,0,1
3315,2400,0,0,0
3316,20528,0,125,0
3317,3104,0,75,0
3318,44576,0,275,3
3319,96,0,0,0
3320,5200,0,75,1
3321,3904,0,0,1
3322,112,0,0,0
3323,19696,0,0,3
3324,1136,0,0,0
3325,96,0,0,1
3326,2224,1,25,1
3327,2048,0,0,0
3328,784,0,0,0
3329,80,0,0,0
3330,0,0,0,0
3331,2624,0,0,2
3332,12224,0,50,2
3333,400,0,0,0
3334,240,0,0,2
3335,2800,0,0,0
3336,1984,0,0,2
3337,224,0,0,0
3338,7600,1,75,3
3339,2032,0,0,0
3340,864,0,0,2
3341,576,0,0,0
3342,1456,0,25,0
3343,1008,0,0,0
3344,672,0,25,0
3345,1056,0,475,3
3346,224,0,0,0
3347,336,0,0,0
3348,192,0,0,1
3349,9056,2,25,3
3350,224,0,0,0
3351,4192,0,0,1
3352,32,0,0,0
3353,816,0,0,2
3354,512,1,0,2
3355,288,0,0,1
3356,26672,1,25,1
3357,0,0,0,0
3358,144,0,25,0
3359,0,0,0,0
3360,624,0,50,1
3361,14864,0,0,0
3362,144,0,0,0
3363,6464,1,225,5
3364,400,0,0,0
3365,2656,0,0,1
3366,2624,0,0,1
3367,768,0,0,1
3368,5312,0,125,2
3369,5056,0,100,0
3370,2352,0,50,0
3371,2736,0,0,0
3372,3008,0,0,0
3373,464,0,0,0
3374,304,0,0,0
3375,1312,0,50,0
3376,368,0,0,0
3377,912,0,0,1
3378,6272,0,100,1
3379,0,0,0,0
3380,0,0,0,0
3381,5216,0,0,1
3382,1712,0,25,0
3383,480,0,0,0
3384,1328,0,0,0
3385,13568,3,25,10
3386,1200,0,0,1
3387,0,0,0,0
3388,6544,0,25,7
3389,624,0,0,0
3390,46912,2,150,4
3391,976,0,0,1
3392,8992,0,150,1
3393,816,0,0,1
3394,272,0,0,0
3395,26176,0,250,1
3396,80,0,0,0
3397,0,0,0,0
3398,1872,1,0,1
3399,112,0,0,0
3400,272,0,0,0
3401,0,0,0,0
3402,2752,0,0,0
3403,528,0,25,0
3404,32,0,0,0
3405,4480,0,25,2
3406,608,0,0,0
3407,208,0,0,0
3408,6544,0,150,4
3409,736,1,25,1
3410,3792,0,0,0
3411,8800,0,0,0
3412,608,0,0,0
3413,208,0,0,0
3414,6896,0,0,1
3415,32,0,0,0
3416,496,0,0,0
3417,2960,0,0,0
3418,1376,0,0,0
3419,5120,0,0,6
3420,528,0,0,0
3421,7552,0,100,4
3422,992,0,0,0
3423,3920,0,100,0
3424,368,0,0,0
3425,1056,0,0,0
3426,17360,0,125,2
3427,1568,0,25,2
3428,576,0,0,2
3429,3824,0,0,1
3430,5600,0,75,2
3431,5120,0,50,0
3432,544,0,0,2
3433,5200,1,25,2
3434,5696,0,50,2
3435,464,0,0,0
3436,672,0,0,2
3437,304,0,0,0
3438,1440,0,0,0
3439,8384,0,50,1
3440,1552,0,0,0
3441,21808,0,0,3
3442,608,0,0,0
3443,208,0,0,0
3444,3040,2,75,3
3445,0,0,0,0
3446,800,0,0,0
3447,256,0,0,0
3448,8448,0,25,3
3449,0,0,0,0
3450,368,0,0,0
3451,1936,0,0,0
3452,19984,2,50,1
3453,784,0,0,0
3454,0,0,0,0
3455,17504,0,25,5
3456,832,0,25,0
3457,12000,0,25,0
3458,0,0,0,0
3459,560,0,0,0
3460,224,0,0,0
3461,672,0,0,0
3462,1872,0,0,0
3463,1968,0,25,2
3464,3312,0,0,0
3465,5904,0,0,1
3466,0,0,0,0
3467,16480,1,150,1
3468,1408,0,0,0
3469,448,0,0,0
3470,5152,0,50,0
3471,2048,0,0,0
3472,224,0,0,0
3473,3648,0,75,0
3474,0,0,0,0
3475,1520,0,25,0
3476,112,0,0,0
3477,2912,0,0,0
3478,752,0,0,0
3479,480,0,0,0
3480,5024,0,0,1
3481,4176,0,75,2
3482,752,0,0,0
3483,0,0,0,0
3484,6000,0,0,0
3485,0,0,0,0
3486,32,0,0,0
3487,480,0,0,0
3488,3568,0,0,1
3489,176,0,25,0
3490,9968,0,0,2
3491,9536,0,150,1
3492,800,0,0,2
3493,432,0,0,3
3494,0,0,0,0
3495,16,0,0,0
3496,5584,0,0,1
3497,272,0,0,0
3498,1632,0,50,3
3499,208,0,0,0
3500,784,0,0,1
3501,608,0,25,0
3502,3264,1,325,1
3503,5488,0,0,1
3504,4992,0,250,1
3505,3760,0,0,0
3506,64,0,0,0
3507,128,0,0,0
3508,1344,0,0,0
3509,32960,1,175,9
3510,912,0,0,0
3511,5312,0,25,1
3512,6064,2,100,5
3513,1904,1,25,2
3514,48,0,0,0
3515,240,0,0,0
3516,720,1,0,1
3517,912,0,0,4
3518,19904,1,0,5
3519,448,0,0,0
3520,7488,0,0,0
3521,880,0,50,1
3522,0,0,0,0
3523,624,1,25,3
3524,1072,0,25,0
3525,64,0,0,0
3526,14784,0,75,2
3527,1872,0,0,0
3528,0,0,0,0
3529,784,0,0,0
3530,0,0,0,0
3531,3152,0,25,1
3532,256,0,0,0
3533,1568,0,0,2
3534,2528,0,0,2
3535,30240,0,200,8
3536,3392,0,150,1
3537,3312,0,0,0
3538,416,0,0,0
3539,0,0,0,0
3540,1392,0,25,0
3541,2960,0,0,3
3542,256,0,0,0
3543,0,0,0,0
3544,1120,0,25,0
3545,5200,0,0,0
3546,0,0,0,0
3547,0,0,0,0
3548,1728,0,25,0
3549,1904,0,0,0
3550,880,0,0,0
3551,1152,0,50,3
3552,0,0,0,0
3553,1504,0,0,0
3554,848,0,0,2
3555,0,0,0,0
3556,4096,0,25,3
3557,560,0,0,0
3558,3328,0,0,2
3559,592,0,0,1
3560,0,0,0,0
3561,880,0,0,1
3562,1328,0,0,2
3563,0,0,0,0
3564,5296,0,25,1
3565,17344,1,225,8
3566,1184,1,25,2
3567,1744,0,0,2
3568,20912,1,0,6
3569,1664,0,0,1
3570,0,0,0,0
3571,96,0,0,0
3572,0,0,0,0
3573,3168,0,0,0
3574,7136,5,50,4
3575,608,0,25,0
3576,832,0,0,0
3577,64,0,0,0
3578,11136,1,150,6
3579,5520,0,0,0
3580,704,0,0,0
3581,32,0,0,0
3582,368,0,0,0
3583,2256,0,0,3
3584,3408,0,0,0
3585,1008,0,0,1
3586,0,0,0,0
3587,176,0,0,0
3588,688,0,0,0
3589,208,0,0,0
3590,304,0,0,0
3591,35040,3,50,6
3592,48,0,0,1
3593,448,0,0,0
3594,0,0,0,0
3595,5360,0,0,1
3596,3824,0,25,0
3597,464,0,0,0
3598,4272,0,125,4
3599,0,0,0,0
3600,240,0,0,0
3601,5088,0,0,0
3602,3456,0,25,2
3603,16,0,0,0
3604,0,0,0,0
3605,2576,0,0,1
3606,416,0,0,0
3607,18960,0,25,1
3608,736,0,0,1
3609,2368,0,0,0
3610,592,0,0,0
3611,0,0,0,0
3612,208,0,0,0
3613,1888,0,100,2
3614,2384,0,0,1
3615,96,0,0,0
3616,9104,0,50,0
3617,16,0,0,0
3618,480,0,0,0
3619,3680,0,0,0
3620,832,0,0,0
3621,3168,0,25,1
3622,0,0,0,0
3623,0,0,0,0
3624,0,0,0,0
3625,0,0,0,0
3626,8784,0,0,1
3627,5648,0,0,1
3628,96,0,0,0
3629,144,0,0,1
3630,1440,0,25,0
3631,192,0,0,0
3632,1952,0,0,3
3633,80,0,0,0
3634,0,0,0,0
3635,9120,0,50,0
3636,560,0,0,1
3637,2528,0,25,2
3638,432,0,0,0
3639,0,0,0,0
3640,0,0,0,0
3641,1040,0,25,0
3642,320,0,0,0
3643,3344,0,25,0
3644,768,0,0,0
3645,656,0,0,0
3646,3328,0,25,1
3647,1536,0,0,5
3648,560,0,0,1
3649,1936,0,25,0
3650,2208,0,0,3
3651,976,0,0,0
3652,48,0,0,0
3653,0,0,0,0
3654,0,0,0,0
3655,128,0,0,1
3656,1392,0,0,1
3657,576,1,0,1
3658,896,0,0,0
3659,96,0,0,0
3660,12080,0,0,7
3661,2032,0,0,3
3662,1312,1,0,1
3663,384,0,0,0
3664,1888,0,25,3
3665,128,0,0,0
3666,1136,0,0,0
3667,19456,3,325,4
3668,192,0,0,0
3669,320,0,0,0
3670,432,0,0,0
3671,0,0,0,0
3672,0,0,0,0
3673,32,0,0,0
3674,16,0,0,0
3675,224,0,0,1
3676,144,0,0,0
3677,560,0,0,0
3678,960,0,0,0
3679,1648,0,0,0
3680,192,0,0,0
3681,0,0,0,0
3682,0,0,0,0
3683,0,0,0,0
3684,3728,0,0,0
3685,6192,0,0,2
3686,1680,0,0,0
3687,7360,0,200,0
3688,0,0,0,0
3689,192,0,0,0
3690,2256,0,0,1
3691,3008,0,0,0
3692,15632,3,175,9
3693,1680,0,0,0
3694,2896,0,0,0
3695,3984,0,0,0
3696,3328,0,0,0
3697,944,0,0,0
3698,368,0,0,0
3699,4512,0,25,5
3700,304,0,0,0
3701,17584,0,25,0
3702,2288,0,75,1
3703,160,0,0,0
3704,3488,0,150,6
3705,736,0,25,1
3706,32,0,0,0
3707,336,0,0,0
3708,10000,1,200,3
3709,16608,3,125,1
3710,0,0,0,0
3711,8304,1,175,4
3712,0,0,0,0
3713,7280,0,25,3
3714,800,0,25,3
3715,224,0,0,0
3716,1280,0,0,0
3717,5600,1,75,0
3718,0,0,0,0
3719,0,0,0,0
3720,0,0,0,0
3721,96,0,0,0
3722,0,0,0,0
3723,432,0,0,0
3724,5232,0,25,0
3725,528,0,0,0
3726,800,0,0,0
3727,22672,0,175,9
3728,3216,0,25,0
3729,736,1,0,2
3730,9296,0,0,7
3731,10000,2,50,5
3732,7712,0,150,3
3733,400,0,0,0
3734,2736,0,0,0
3735,2160,0,0,1
3736,640,0,0,0
3737,0,0,0,0
